2	0.000000
4	0.000000
8	0.000000
16	0.000000
32	0.000000
64	0.000000
128	0.000000
256	0.000000
512	0.000000
1024	0.000000
2048	0.000000
4096	0.000000
8192	0.000000
16384	4.000000
32768	2.500000
65536	1.000000
131072	1.000000
262144	1.000000
524288	1.000000
1048576	1.000000
2481632641282565121024204840968192163843276865536131072262144524288104857624816326412825651210242048409681921638432768655361310722621445242881048576
